stateid,fips,state,statename,year,academicyear,stapr,netuit_fte,netuit,fte,gsp,pc_income,state_pop_total,state_pop_1824,pop4_white_nh_1824,pop4_black_nh_1824,pop4_aina_nh_1824,pop4_api_nh_1824,pop4_hispanic_1824,state_ug_merit,state_grad_merit,state_unc_merit,state_total_merit,state_ug_need,state_grad_need,state_unc_need,state_total_need,ugradmerit,region_compact,locx,locy,_ID,_CX,_CY,state_ug_need1,state_ug_merit1,unrate,stapr_fte,stapr_fte2,r,wt,lnnetuit,lnstapr,lnfte,lnpc_income,lnnetuit_lnstapr,lnnetuit_lnfte,lnnetuit_lnpc_income,lnstapr_lnfte,lnstapr_lnpc_income,lnfte_lnpc_income,lnnetuit_2,lnstapr_2,lnfte_2,lnpc_income_2,state_abbrev,state_fips,tuitset,_est_model1,_est_model2,state_needFTE,eps,_est_N,_est_M,state_name,P,C1,C2,T2
New Mexico,35,NM,New Mexico,1995,1996,437400000,700.05902,48003746,68571,42145.8984375,19223,1720394,167666,66117,4069,17519,2213,77748,2360000,110000,,2470000,14630000,690000,,15320000,Yes,WICHE,34.837502,-106.2371,New Mexico,34.837502,-106.2371,14630000,2360001,6.6,6378.79,40688964,338.77695,.9999998219852625,17.68679,19.896358,11.135625,9.863863,175.95135,98.47673,87.230042,110.77919,98.12748,54.920139,156.41129,197.93254,62.001072,48.647896,NM,35,Campus,1,1,223.41806,-2116.909150433527,0,1,NEW MEXICO,0,1,1,All Other WICHE States
New Mexico,35,NM,New Mexico,1996,1997,465600000,666.73499,47298179,70940,44532.1015625,19826,1752326,170312,65885,4183,17286,2258,80700,5280000,0,,5280000,14290000,590000,,14880000,Yes,WICHE,34.837502,-106.2371,New Mexico,34.837502,-106.2371,14290000,5280001,7.2,6563.293,43076816,290.36179,.9997242988317822,17.671982,19.958838,11.16959,9.8947496,176.35611,98.694397,87.429916,111.46602,98.743851,55.260147,156.14948,199.1776,62.379871,48.953033,NM,35,Campus,1,1,209.75471,-2146.872245861003,0,1,NEW MEXICO,0,1,1,All Other WICHE States
New Mexico,35,NM,New Mexico,1997,1998,418200000,736.76605,46274803,62808,52511.1015625,20576,1774839,171773,64890,4218,17535,2276,82854,22960000,4760000,,27720000,14510000,590000,,15100000,Yes,WICHE,34.837502,-106.2371,New Mexico,34.837502,-106.2371,14510000,22960000,6.3,6658.3877,44334128,267.38605,.9995095293064739,17.650108,19.851471,11.047837,9.931881,175.19031,97.497765,87.649391,109.65791,98.581223,54.862904,155.76317,197.04045,61.027355,49.321129,NM,35,Campus,1,1,240.41524,-2104.583927203546,0,1,NEW MEXICO,0,1,1,All Other WICHE States
New Mexico,35,NM,New Mexico,1998,1999,416600000,637.66699,43100549,67591,50682.30078125,21315,1793484,174618,64951,4273,18133,2359,84902,12410000,100000,,12510000,16230000,670000,,16900000,Yes,WICHE,34.837502,-106.2371,New Mexico,34.837502,-106.2371,16230000,12410001,6.1,6163.5425,37989256,-245.28909,.9791960036632614,17.579046,19.847637,11.12123,9.9671659,174.45126,97.750313,87.606636,110.36507,98.912346,55.423573,154.51143,196.96436,61.840881,49.672199,NM,35,Campus,1,1,250.03329,-2195.918944575291,0,1,NEW MEXICO,0,1,1,All Other WICHE States
New Mexico,35,NM,New Mexico,1999,2000,508700000,587.99469,42389714,72092,53092.80078125,21671,1808082,176425,64993,4303,18884,2388,85857,18130000,100000,,18230000,15750000,630000,,16379999,Yes,WICHE,34.837502,-106.2371,New Mexico,34.837502,-106.2371,15750000,18130000,5.6,7056.2612,49790824,113.66965,.9949395768454422,17.562416,20.047369,11.185699,9.9837303,176.04012,98.223946,87.669212,112.12191,100.07376,55.837498,154.21922,200.9485,62.559925,49.837437,NM,35,Campus,1,1,227.20966,-2258.99251655518,0,1,NEW MEXICO,0,1,1,All Other WICHE States
New Mexico,35,NM,New Mexico,2000,2001,517077500,784.90021,52805732,67277,55232.8984375,23178,1821204,178009,64320,4270,19665,2435,87319,21270000,60000,,21320000,17470000,770000,,18240000,Yes,WICHE,34.837502,-106.2371,New Mexico,34.837502,-106.2371,17470000,21270000,4.9,7685.7988,59071504,321.22708,.9994228326290621,17.782131,20.063704,11.116573,10.050959,178.38771,98.838181,89.363731,111.51981,100.82973,55.866108,158.1021,201.27609,61.789101,50.510883,NM,35,Campus,1,1,271.11792,-2102.651966894055,0,1,NEW MEXICO,0,1,1,All Other WICHE States
New Mexico,35,NM,New Mexico,2001,2002,470991600,802.66266,53655592,66847,55986.19921875,24718,1831690,184493,65498,4575,20478,2440,91502,15140000,1960000,,17090000,684340032,2700000,,687040000,Yes,WICHE,34.837502,-106.2371,New Mexico,34.837502,-106.2371,684340032,15140001,4.9,7045.8149,49643508,-261.09836,.9747878125968353,17.798096,19.97035,11.110162,10.115287,177.7171,98.869858,90.016418,110.93691,101.00291,56.191238,158.38611,199.40744,61.717846,51.159515,NM,35,Campus,1,1,10277.799,-8168.565938609248,0,1,NEW MEXICO,0,1,1,All Other WICHE States
New Mexico,35,NM,New Mexico,2002,2003,512487400,837.39417,57427655,68579,58055.5,25296,1855309,191116,67371,4864,21007,2600,95274,2050000,5410000,21440000,28900000,12910000,630000,0,13530000,Yes,WICHE,34.837502,-106.2371,New Mexico,34.837502,-106.2371,12910000,2050001,5.5,7472.9492,55844972,-130.26495,.9825320016018528,17.866037,20.054787,11.135741,10.138402,179.14978,99.475784,90.566536,111.66246,101.66174,56.44931,159.59764,201.09723,62.002365,51.393597,NM,35,Campus,1,1,197.29071,-2012.804423472322,0,1,NEW MEXICO,0,1,1,All Other WICHE States
New Mexico,35,NM,New Mexico,2003,2004,646735100,787.36908,59719584,75847,62895.8984375,26120,1877574,197243,68886,4906,21701,2756,98994,27400000,3050000,7510000,37950000,2420000,550000,13140000,16120001,Yes,WICHE,34.837502,-106.2371,New Mexico,34.837502,-106.2371,2420000,27400000,5.9,8526.8379,72706968,112.49257,.9921499788672036,17.90517,20.287447,11.236473,10.170457,181.62509,100.59548,91.05188,113.97968,103.16631,57.140034,160.29756,205.79025,63.129162,51.719097,NM,35,Campus,1,1,212.53314,-2117.191300932399,0,1,NEW MEXICO,0,1,1,All Other WICHE States
New Mexico,35,NM,New Mexico,2004,2005,702698800,1109.5383,88356975,79634,69740.703125,27363,1903808,201894,70349,5080,22141,2945,101379,43310000,680000,0,43990000,14270000,610000,0,14880000,Yes,WICHE,34.837502,-106.2371,New Mexico,34.837502,-106.2371,14270000,43310000,5.5,8824.1055,77864840,308.1022,.9987482410777695,18.296896,20.37044,11.285196,10.216947,186.35791,103.24203,93.469208,114.94221,104.06184,57.650124,167.3882,207.4774,63.677826,52.193001,NM,35,Campus,1,1,186.85486,-1810.712959368145,0,1,NEW MEXICO,1,1,1,All Other WICHE States
New Mexico,35,NM,New Mexico,2005,2006,754356912,1150.8728,91170995,79219,73684.203125,28869,1932274,202928,69766,5096,22489,3051,102526,40790000,100000,0,40890000,20990000,790000,0,21780000,Yes,WICHE,34.837502,-106.2371,New Mexico,34.837502,-106.2371,20990000,40790000,5.1,9522.4238,90676552,296.60648,.9978498249654733,18.328247,20.441376,11.279971,10.270524,187.32729,103.37105,94.120354,115.28906,104.97182,57.925606,167.96233,208.92493,63.618874,52.741833,NM,35,Campus,1,1,274.93405,-1776.107553758597,0,1,NEW MEXICO,1,1,1,All Other WICHE States
New Mexico,35,NM,New Mexico,2006,2007,828318039,1571.9087,125194667,79645,77426.1015625,30427,1962137,202027,68277,4981,22462,3001,103306,48030000,200000,0,48230000,22490000,580000,0,23070000,Yes,WICHE,34.837502,-106.2371,New Mexico,34.837502,-106.2371,22490000,48030000,4.2,10400.126,108162624,662.46332,.9979053295592076,18.64538,20.534908,11.285335,10.323086,191.44058,105.20968,96.23893,115.87166,105.99181,58.249737,173.8251,210.84123,63.67939,53.283051,NM,35,Campus,1,1,289.66037,-1362.865383910194,0,1,NEW MEXICO,1,1,1,All Other WICHE States
New Mexico,35,NM,New Mexico,2007,2008,944389323,1259.4875,104819590,83224,80572.796875,31752,1990070,201915,67272,4977,22817,2990,103859,46070000,650000,0,46730000,21710000,1730000,0,23440000,Yes,WICHE,34.837502,-106.2371,New Mexico,34.837502,-106.2371,21710000,46070000,3.8,11347.56,128767112,292.65576,.9957658779439996,18.467751,20.66605,11.329291,10.365711,190.82773,104.61327,95.715683,117.06585,107.10915,58.718082,170.5289,213.54282,64.176422,53.723984,NM,35,Campus,1,1,281.64954,-1698.080001184786,0,1,NEW MEXICO,1,1,1,All Other WICHE States
New Mexico,35,NM,New Mexico,2008,2009,1005140456,1985.5688,169176418,85203,83724.203125,33355,2010662,201729,65956,4959,22882,3070,104862,53240000,360000,0,53590000,22240000,1490000,0,23730000,Yes,WICHE,34.837502,-106.2371,New Mexico,34.837502,-106.2371,22240000,53240000,4.5,11797.008,139169392,780.63586,.9948427349544825,18.946453,20.728394,11.352792,10.414963,196.36476,107.54757,98.6633,117.66257,107.94273,59.119453,179.48404,214.83315,64.44294,54.235725,NM,35,Campus,1,1,278.51132,-984.0631848418793,0,1,NEW MEXICO,1,1,1,All Other WICHE States
New Mexico,35,NM,New Mexico,2009,2010,942860491,2148.1003,192147573,89450,82017.39999999999,32737,2036802,202410,65478,5080,23286,3024,105542,55850000,840000,0,56680000,21910000,2089999.9,0,24010000,Yes,WICHE,34.837502,-106.2371,New Mexico,34.837502,-106.2371,21910000,55850000,7.5,10540.643,111105144,829.26312,.9898104130555441,19.073774,20.664429,11.401435,10.396261,197.07433,108.7342,99.147972,117.80207,107.4164,59.266148,181.90443,213.50931,64.996361,54.041122,NM,35,Campus,1,1,268.41812,-804.9389522543715,0,1,NEW MEXICO,1,1,1,All Other WICHE States
New Mexico,35,NM,New Mexico,2010,2011,886090357,2067.0623,204037648,98709,83989.2,33548,2064607,204678,65645,5412,23239,3154,107228,64390000,350000,0,64739996,24860000,1620000,0,26480000,Yes,WICHE,34.837502,-106.2371,New Mexico,34.837502,-106.2371,24860000,64390000,8.1,8976.7939,80582832,134.53603,.9968789826442599,19.133816,20.602329,11.499931,10.420732,197.10059,110.01878,99.694191,118.46268,107.34568,59.918854,183.05145,212.22798,66.124214,54.295834,NM,35,Campus,1,1,268.26328,-849.5967712356523,0,1,NEW MEXICO,1,1,1,All Other WICHE States
New Mexico,35,NM,New Mexico,2011,2012,834429278,2763.1672,254426923,92078,86625,35003,2077744,207630,65237,5521,23450,3237,110185,69460000,300000,160000,69930000,23130000,1310000,0,24440000,Yes,WICHE,34.837502,-106.2371,New Mexico,34.837502,-106.2371,23130000,69460000,7.5,9062.2002,82123472,581.52991,.9946523743379453,19.354525,20.542259,11.430391,10.463189,198.79283,110.6149,101.25503,117.40303,107.46877,59.799171,187.29881,210.9922,65.32692,54.739162,NM,35,Campus,1,1,265.42712,-155.9991343331089,0,1,NEW MEXICO,1,1,1,All Other WICHE States
New Mexico,35,NM,New Mexico,2012,2013,796688123,2904.2712,283802484,97719,87601.60000000001,35728,2083590,209912,64768,5804,23491,3388,112461,60946000,0,20179000,81125000,12181000,422000,12830000,25433000,Yes,WICHE,34.837502,-106.2371,New Mexico,34.837502,-106.2371,12181000,60946000,7.1,8152.8477,66468924,237.0054,.9999890953324727,19.463789,20.495974,11.489851,10.48369,199.46465,111.81802,102.02617,117.74784,107.43672,60.22802,189.41954,210.04247,66.008339,54.95388,NM,35,Campus,1,1,260.26669,8.243845630163378,0,1,NEW MEXICO,1,1,1,All Other WICHE States
New Mexico,35,NM,New Mexico,2013,2014,825131857,2943.0105,297947443,101239,88411.2,35076,2085161,210212,63576,6005,23141,3439,114051,68145000,0,11131000,79276000,24674000,437000,0,25111000,Yes,WICHE,34.837502,-106.2371,New Mexico,34.837502,-106.2371,24674000,68145000,6.9,8150.3359,66427976,399.70905,.9979654354643481,19.512428,20.531054,11.525239,10.465272,200.30536,112.4427,102.10143,118.31265,107.43153,60.307381,190.36743,210.76208,66.415565,54.76096,NM,35,Campus,1,1,248.03682,49.20561102040301,0,1,NEW MEXICO,1,1,1,All Other WICHE States
New Mexico,35,NM,New Mexico,2014,2015,848583261,3174.9055,313140932,98630,92495.8984375,37194,2083207,208405,61540,6040,22502,3470,114853,77495000,0,10962000,88457000,24188000,461000,0,24649000,Yes,WICHE,34.837502,-106.2371,New Mexico,34.837502,-106.2371,24188000,77495000,6.7,8603.7031,74023704,406.33237,.9978546244224763,19.562164,20.559078,11.499131,10.523903,201.09003,112.47395,102.93516,118.20577,108.18087,60.50787,191.33914,211.33784,66.115005,55.376266,NM,35,Campus,1,1,249.91382,266.9267940564318,0,1,NEW MEXICO,1,1,1,All Other WICHE States
New Mexico,35,NM,New Mexico,2015,2016,894514579,3230.7637,310508698,96110,90906.1015625,38251,2082264,204928,59185,5946,21800,3456,114541,59132000,0,12872000,72004000,27043000,535000,0,27578000,Yes,WICHE,34.837502,-106.2371,New Mexico,34.837502,-106.2371,27043000,59132000,6.5,9307.1953,86623888,508.93347,.9959079789283346,19.553722,20.611792,11.473248,10.551925,201.51863,112.17236,103.1647,118.2421,108.74704,60.532429,191.17403,212.42297,65.817719,55.671558,NM,35,Campus,1,1,286.94205,311.5735907340613,0,1,NEW MEXICO,1,1,1,All Other WICHE States
New Mexico,35,NM,New Mexico,2016,2017,903894429,2987.7078,278989156,93379,91003.8984375,38793,2085432,201923,56913,5833,21023,3447,114707,82325000,0,264000,82589000,24373000,469000,0,24842000,Yes,WICHE,34.837502,-106.2371,New Mexico,34.837502,-106.2371,24373000,82325000,6.6,9679.8467,93699432,278.71255,.9999772593843367,19.446684,20.622223,11.444422,10.565995,200.51692,111.27802,102.73679,118.00471,108.94715,60.460854,189.08676,212.63805,65.487396,55.820126,NM,35,Campus,1,1,266.03412,53.69652056984069,0,1,NEW MEXICO,1,1,1,All Other WICHE States
New York,36,NY,New York,1990,1991,2542100000,1224.2794,527400000,430784,493191.9,23990,18020784,1967541,1259986,317406,6361,83412,300376,24150000,6590000,,30740000,396089984,11910000,,408000000,Yes,None,42.1497,-74.9384,New York,42.1497,-74.9384,396089984,24150000,5.3,5901.1011,34822992,-1281.3534,.835544076017574,20.083469,21.656256,12.973362,10.085392,217.46637,130.27505,101.27483,140.47722,109.20592,65.420723,201.67287,234.4967,84.15406,50.857567,NY,36,System Board,1,1,947.11041,-3885.858556633028,0,1,NEW YORK,0,1,0,
New York,36,NY,New York,1991,1992,2374100000,1337.0022,585500000,437920,497336,23868,18122510,1902530,1200612,309228,6363,88933,297394,9140000,4220000,,13360000,436660000,13140000,,449800000,Yes,None,42.1497,-74.9384,New York,42.1497,-74.9384,436660000,9140001,7.2,5421.3101,29390602,-1436.4098,.8145155352190047,20.187977,21.587885,12.989792,10.080294,217.90787,131.1188,101.75037,140.21106,108.80611,65.470459,203.77721,233.01839,84.367348,50.80616,NY,36,System Board,1,1,1027.1283,-3989.381109335822,0,1,NEW YORK,0,1,0,
New York,36,NY,New York,1992,1993,2381500000,1737.6704,756500000,435353,519703.90625,25061,18246653,1848612,1148348,303913,6391,94897,295063,8189999.5,4159999.8,,12340000,554800000,9970000,,564770048,Yes,None,42.1497,-74.9384,New York,42.1497,-74.9384,554800000,8190000.5,8.6,5470.2734,29923892,-1233.9561,.8599041587221466,20.444214,21.590996,12.983912,10.129068,220.70547,132.72295,103.54042,140.1678,109.34834,65.757469,208.98294,233.08556,84.290993,51.299011,NY,36,System Board,1,1,1297.2692,-3906.793778775043,0,1,NEW YORK,0,1,0,
New York,36,NY,New York,1993,1994,2382800000,1979.2926,872300000,440713,537504.1875,25581,18374954,1813892,1109442,299337,6377,99241,299495,5360000,3210000,,8580000,618849984,12390000,,631229952,Yes,None,42.1497,-74.9384,New York,42.1497,-74.9384,618849984,5360001,7.9,5406.6934,29232334,-1131.7043,.8824643768594229,20.586643,21.591541,12.996149,10.149605,222.24867,133.77354,104.47314,140.30345,109.57281,65.952888,211.90494,233.09732,84.449944,51.50724,NY,36,System Board,1,1,1432.2926,-3858.4033948288,0,1,NEW YORK,0,1,0,
New York,36,NY,New York,1994,1995,2514900000,2000.0903,885500000,442730,555321.8125,26259,18459470,1766974,1059892,295771,6435,101793,303083,7160000,3190000,,10350000,636700032,9500000,,646200000,Yes,None,42.1497,-74.9384,New York,42.1497,-74.9384,636700032,7160001,6.9,5680.4375,32267370,-1072.3074,.8891302102397249,20.601664,21.645498,13.000715,10.175764,222.96664,133.91818,104.81883,140.70348,110.12975,66.146103,212.21426,234.26379,84.5093,51.773087,NY,36,System Board,1,1,1459.5803,-3750.288488804146,0,1,NEW YORK,0,1,0,
New York,36,NY,New York,1995,1996,2636700000,1968.4675,872600000,443289,582656.3125,27576,18524104,1722836,1013594,291669,6334,104367,306872,4360000,3190000,,7550000,625710016,3700000,,629409984,Yes,None,42.1497,-74.9384,New York,42.1497,-74.9384,625710016,4360001,6.3,5948.0386,35379164,-1197.1799,.8644465288700905,20.586988,21.692795,13.001977,10.224701,223.29466,133.83577,105.2479,141.02461,110.90117,66.470665,211.91205,235.28867,84.525703,52.272255,NY,36,System Board,1,1,1419.8638,-3621.855032449383,0,1,NEW YORK,0,1,0,
New York,36,NY,New York,1996,1997,2352400000,2566.0391,1107700000,431677,620153.375,28936,18588460,1688017,973885,287188,6218,107850,312876,3960000,2670000,,6630000,629940032,3470000,,633409984,Yes,None,42.1497,-74.9384,New York,42.1497,-74.9384,629940032,3960001,6.2,5449.4448,29696448,-1161.512,.88705595894366,20.825552,21.578701,12.975433,10.272841,224.69418,135.11028,106.9688,139.99651,110.83729,66.647285,216.85181,232.82018,84.180939,52.765636,NY,36,System Board,1,1,1467.3239,-3296.417076283806,0,1,NEW YORK,0,1,0,
New York,36,NY,New York,1997,1998,2350000000,2650.762,1129100000,425953,718322.5,30443,18656546,1687002,954995,288903,6282,111983,324839,6210000,2800000,,9010000,636760000,3500000,,640260032,Yes,None,42.1497,-74.9384,New York,42.1497,-74.9384,636760000,6210001,6.4,5517.0405,30437736,-1323.7866,.8602671067782928,20.844687,21.577681,12.962084,10.323611,224.89,135.09529,107.59622,139.84586,111.37979,66.907761,217.25047,232.79816,84.007805,53.288475,NY,36,System Board,1,1,1503.1237,-3224.766656050606,0,1,NEW YORK,0,1,0,
New York,36,NY,New York,1998,1999,2393800000,2577.4756,1124800000,436396,745223.6875,32019,18755906,1716233,958210,295372,6569,118292,337790,9180000,2490000,,11670000,619070016,3460000,,622520000,Yes,None,42.1497,-74.9384,New York,42.1497,-74.9384,619070016,9180001,5.6,5485.3848,30089446,-1718.8422,.7819540710619884,20.840872,21.596148,12.986305,10.374084,225.04128,135.32297,108.10249,140.22708,112.02013,67.360512,217.17097,233.19679,84.32206,53.810814,NY,36,System Board,1,1,1426.5026,-3219.069159285011,0,1,NEW YORK,0,1,0,
New York,36,NY,New York,1999,2000,3349514970,2840.6311,1261501500,444092,793721.125,33698,18882725,1745503,962965,300856,6838,124303,350541,11730000,2100000,,13830000,599440000,2880000,,602310016,Yes,None,42.1497,-74.9384,New York,42.1497,-74.9384,599440000,11730001,5.2,7542.3896,56887640,-663.63,.9408086581995173,20.955568,21.932081,13.003787,10.425194,229.79961,136.25087,109.23293,142.60005,114.3231,67.783501,219.56792,240.50809,84.54924,54.342331,NY,36,System Board,1,1,1356.2731,-2040.599508409952,0,1,NEW YORK,0,1,0,
New York,36,NY,New York,2000,2001,2685564020,2965.8445,1252864670,422431,838660.3125,36044,19001780,1770901,968419,306491,7033,128895,360063,14300000,2010000,,16309999,645090048,2930000,,648020032,Yes,None,42.1497,-74.9384,New York,42.1497,-74.9384,645090048,14300001,4.5,6357.4028,40416572,-1590.3755,.8041118891198241,20.948698,21.711157,12.953781,10.492496,227.41023,135.68242,109.90206,140.62079,113.90211,67.958748,219.42398,235.68716,83.900223,55.04623,NY,36,System Board,1,1,1534.0258,-2549.567073471932,0,1,NEW YORK,0,1,0,
New York,36,NY,New York,2001,2002,2950183200,2863.8665,1294052432,451855,877149.3125,37203,19082838,1802422,984043,310827,7170,133831,366551,370000,1960000,,2330000,1400000,0,,1400000,Yes,None,42.1497,-74.9384,New York,42.1497,-74.9384,1400000,370001,4.8,6529.0483,42628472,-1820.6873,.7498360793317372,20.981045,21.805134,13.021116,10.524145,228.74724,136.59831,110.40378,141.96359,114.7402,68.518059,220.10213,237.73193,84.774734,55.378815,NY,36,System Board,1,1,3.0983391,-1327.230721197675,0,1,NEW YORK,0,1,0,
New York,36,NY,New York,2002,2003,3067821500,2882.5601,1345769328,466866,886792.6875,36980,19137800,1817402,990016,312313,7306,137287,370480,18610000,1900000,0,20510000,737080000,2800000,0,739880000,Yes,None,42.1497,-74.9384,New York,42.1497,-74.9384,737080000,18610000,6.1,6571.0962,43179304,-1736.5826,.7682621864988904,21.020231,21.844234,13.053798,10.518132,229.58543,137.19693,110.54678,142.5751,114.88027,68.650787,220.92506,238.5853,85.200821,55.315552,NY,36,System Board,1,1,1584.7803,-2572.15578887753,0,1,NEW YORK,0,1,0,
New York,36,NY,New York,2003,2004,3202759500,2925.4683,1414803263,483616,905280.625,37479,19175939,1837040,1001761,314451,7373,139817,373638,19160000,1890000,0,21040000,856140032,3000000,0,859140032,Yes,None,42.1497,-74.9384,New York,42.1497,-74.9384,856140032,19160000,6.4,6622.5259,43857848,-1761.8239,.7629438108984549,21.070257,21.88728,13.089046,10.531536,230.5853,137.89479,110.95109,143.24181,115.25333,68.923882,221.97787,239.5265,85.661568,55.456627,NY,36,System Board,1,1,1776.4922,-2652.544297750004,0,1,NEW YORK,0,1,0,
New York,36,NY,New York,2004,2005,2990893800,3632.9053,1779004680,489692,955192,39287,19171567,1847979,1008961,314062,7476,142382,375098,19740000,1510000,0,21250000,886020032,3300000,0,889320000,Yes,None,42.1497,-74.9384,New York,42.1497,-74.9384,886020032,19740000,5.8,6107.7041,37304048,-1685.7089,.8024507176745768,21.29932,21.818838,13.101532,10.578649,232.3632,139.52686,112.65901,142.9301,115.40691,69.298248,226.83052,238.03085,85.825073,55.953903,NY,36,System Board,1,1,1816.0803,-2276.238520715415,0,1,NEW YORK,1,1,0,
New York,36,NY,New York,2005,2006,3319640500,3579.0969,1782286506,497971,1015046.3125,41150,19132610,1855760,1013488,313985,7546,144214,376527,20650000,1320000,0,21970000,874480000,3320000,0,877800000,Yes,None,42.1497,-74.9384,New York,42.1497,-74.9384,874480000,20650000,5,6666.333,44439996,-1788.7592,.771333925938807,21.301163,21.923122,13.118298,10.624979,233.494,139.7175,113.1622,143.79703,116.46635,69.690819,226.86977,240.31165,86.044868,56.445091,NY,36,System Board,1,1,1762.7533,-1963.614413150321,0,1,NEW YORK,1,1,0,
New York,36,NY,New York,2006,2007,3687117500,3653.3474,1827338578,500182,1071393.125,44335,19104631,1869014,1020066,314069,7619,147357,379903,21020000,220000,0,21240000,840419968,3270000,0,843689984,Yes,None,42.1497,-74.9384,New York,42.1497,-74.9384,840419968,21020000,4.5,7371.5518,54339776,-1970.5474,.7216607024326537,21.326126,22.028111,13.122727,10.69953,234.88713,139.92847,114.08976,144.53444,117.84521,70.203506,227.40182,242.61882,86.102989,57.239967,NY,36,System Board,1,1,1686.766,-1455.963237315806,0,1,NEW YORK,1,1,0,
New York,36,NY,New York,2007,2008,4136152300,3732.0818,1899290031,508909,1108896,47619,19132335,1898728,1034324,317502,7666,152466,386770,20250000,290000,0,20540000,803920000,2910000,0,806830016,Yes,None,42.1497,-74.9384,New York,42.1497,-74.9384,803920000,20250000,4.6,8127.4888,66056072,-2183.634,.6609963726823105,21.364746,22.143032,13.140024,10.770988,236.54013,140.36664,115.05971,145.48,119.25116,70.765518,228.22618,245.15694,86.330116,58.007088,NY,36,System Board,1,1,1585.4111,-955.6382225444968,0,1,NEW YORK,1,1,0,
New York,36,NY,New York,2008,2009,4445758900,3774.6748,1987509682,526538,1099234.375,48259,19212436,1936825,1045740,325232,7839,157985,400029,29330000,960000,0,30290000,821040000,2990000,0,824030016,Yes,None,42.1497,-74.9384,New York,42.1497,-74.9384,821040000,29330000,5.4,8443.377,71290616,-2135.5474,.6694949203648485,21.410149,22.215216,13.174079,10.784338,237.81554,141.0295,115.44714,146.3325,119.7882,71.036858,229.19724,246.7579,86.778175,58.150974,NY,36,System Board,1,1,1564.9963,-756.0193188118628,0,1,NEW YORK,1,1,0,
New York,36,NY,New York,2009,2010,4568599975,3936.6816,2156691362,547845,1152812.1,47371,19307066,1968102,1051127,332194,7696,163386,413699,30990000,880000,0,31870000,910219968,2830000,0,913049984,Yes,None,42.1497,-74.9384,New York,42.1497,-74.9384,910219968,30990000,8.300000000000001,8339.2197,69542584,-1844.7092,.7439591659261814,21.49184,22.242472,13.213748,10.765765,239.01582,141.99388,115.68806,146.9532,119.72861,71.128052,230.9496,247.36377,87.301567,57.950851,NY,36,System Board,1,1,1666.621,-654.9302167913893,0,1,NEW YORK,1,1,0,
New York,36,NY,New York,2010,2011,4734362896,4174.3062,2389185067,572355,1213946.9,49194,19405185,1984496,1047979,337297,7812,167179,424229,30230000,1010000,0,31240000,866040000,0,0,866040000,Yes,None,42.1497,-74.9384,New York,42.1497,-74.9384,866040000,30230000,8.6,8271.7246,68421432,-1983.9023,.7184843031674428,21.594217,22.278112,13.257515,10.803527,240.5392,143.14282,116.64685,147.67621,120.34109,71.61396,233.15511,248.15715,87.880852,58.358097,NY,36,System Board,1,1,1513.1168,-432.9836303665152,0,1,NEW YORK,1,1,0,
New York,36,NY,New York,2011,2012,4853050799,4285.022,2480299392,578830,1236061.375,51763,19526372,1996373,1045963,342684,8022,169423,430281,30990000,1160000,0,32150002,932400000,0,0,932400000,Yes,None,42.1497,-74.9384,New York,42.1497,-74.9384,932400000,30990000,8.300000000000001,8384.2422,70295520,-2320.4487,.6373491529034162,21.631645,22.302874,13.268764,10.854431,241.22392,143.5126,117.3996,147.96579,121.0425,72.012444,233.96404,248.70909,88.030052,58.909336,NY,36,System Board,1,1,1610.8357,-278.2364991984441,0,1,NEW YORK,1,1,0,
New York,36,NY,New York,2012,2013,4460361173,4565.0034,2634627928,577136,1322447.9,54432,19625409,1999257,1037829,345916,8197,172126,435189,30512000,1211000,0,31723000,941291968,0,0,941291968,Yes,None,42.1497,-74.9384,New York,42.1497,-74.9384,941291968,30512000,8.5,7728.4404,59728792,-2829.8655,.5213024644100815,21.692007,22.218496,13.265833,10.904708,240.98189,143.88127,118.2725,147.37343,121.1431,72.330017,235.27159,246.8308,87.991158,59.456326,NY,36,System Board,1,1,1630.9708,-335.0663465311036,0,1,NEW YORK,1,1,0,
New York,36,NY,New York,2013,2014,4728407235,4889.2432,2795146195,571693,1355581.4,55081,19712514,1990407,1025215,346640,8243,174111,436198,30440000,0,0,30440000,947606016,0,0,947606016,Yes,None,42.1497,-74.9384,New York,42.1497,-74.9384,947606016,30440000,7.7,8270.8857,68407552,-2398.0352,.6353303690895235,21.75115,22.276854,13.256357,10.91656,242.27359,144.1705,118.72387,147.65497,121.59331,72.356911,236.55626,248.1291,87.865501,59.585644,NY,36,System Board,1,1,1657.5435,262.9292763041421,0,1,NEW YORK,1,1,0,
New York,36,NY,New York,2014,2015,4940438959,5255.3188,2973033601,565719,1427812.75,57279,19773580,1969993,1013322,340266,8191,175354,432860,33988000,0,0,33988000,987156032,9000000,0,996156032,Yes,None,42.1497,-74.9384,New York,42.1497,-74.9384,987156032,33988000,6.3,8733.0264,76265752,-2273.4939,.6696089930437955,21.812849,22.320721,13.245852,10.955689,243.43925,144.46489,119.4874,147.82849,122.26944,72.558723,237.90019,249.10728,87.726303,60.013565,NY,36,System Board,1,1,1760.8672,875.3617479443019,0,1,NEW YORK,1,1,0,
